Product ID;Categories;Name *;Price tax excluded;Price tax included;Image URLs (x,y,z...);Description;Feature(Name:Value:Position)
IR9826;Mężczyźni, Akcesoria;Essentials Linear Duffel Bag Extra Small;96.75;119;null;"Wybierz lekki bagaż. Ta bardzo mała torba-worek adidas pomoże Ci przenosić niezbędne drobiazgi w stylu z 3 paskami. Niezależnie od tego, czy wybierasz się do studia, czy na ściankę wspinaczkową duże logo jasno pokazuje, że sport jest tym, co kochasz. Regulowany pasek na ramię zapewni Ci komfort podczas noszenia.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Preloved Scarlet / Black / White:0
HS9742;Mężczyźni, Akcesoria;Tiro League Duffel Bag Medium;161.79;199;null;"Torba-worek adidas Tiro League sprawdzi się do przenoszenia sprzętu piłkarskiego na mecz i z powrotem. W kieszeni na dole bezpiecznie uporządkujesz niezbędne drobiazgi, a w bocznej kieszeni z siateczki możesz schować bidon lub przekąski. Duży otwór w kształcie litery U oznacza, że masz łatwy dostęp do całej zawartości.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Black / White:0
EE1152;Mężczyźni, Akcesoria;Trefoil Ankle Socks 3 Pairs;52.8;64.95;null;Wybierz skarpetki do kostek, które zapewniają gładkie dopasowanie za sprawą szwów na pięcie i w palcach. Mają wkomponowane kultowe logo Trefoil i 3 paski wzdłuż mankietów. Każde opakowanie zawiera trzy pary.;Kolor:White / Black:0
HZ4167;Mężczyźni, Akcesoria;Tiro Club Ball;81.26;99.95;null;Klasyczna piłka adidas Tiro Club jest idealnym towarzyszem, którego możesz zabrać wszędzie i dzięki któremu zawsze jesteś przygotowany na boisko treningowe. Model stworzony z myślą o miękkim kontakcie ma dużą trwałość, która doskonale sprawdza się podczas rozgrywek na poziomie podstawowym, spontanicznych meczów w parku lub szlifowania umiejętności. Szyta maszynowo konstrukcja i butylowy pęcherz sprawiają, że model jest gotowy do akcji, gdziekolwiek jesteś.;Kolor:Solar Green / Black:0
HZ5988;Mężczyźni, Akcesoria;Torba Prime;129.27;159;null;"Nic nie przebije torby do noszenia w ręku. Takie modele pomieszczą wszystko, czego potrzebujesz, i doskonale uzupełnią Twoje stroje. Ta torba adidas ma gładki, stylowy look za sprawą kątowej sylwetki i wysokiej jakości, naszytych detali. Duża przegroda na suwak pomieści cały Twój sprzęt, dzięki czemu możesz go zabrać na siłownię, do pracy, na zajęcia i na każdą inną okazję. Mocna powłoka na dole zapewnia trwałość niezbędną, gdy żyjesz w ciągłym ruchu.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Black / Black / Off White:0
IL5018;Mężczyźni, Akcesoria;Skarpety adidas Solid Crew – 3 pary;60.93;74.95;null;"Koniec końców to detale robią różnicę. Skarpety adidas Originals uzupełniają każdy strój klasycznym, wygodnym akcentem. Niezależnie od tego, czy wybierasz gładki czy bardziej swobodny look, te skarpetki do łydki są idealnym wyborem dzięki konstrukcji z miękkiej mieszanki bawełnianej. Wyróżniające się 3 paski nadają sportowy charakter mankietowi. Każda para łączy modę i funkcjonalność w jednym, dopracowanym designie, gwarantującym wygodę noszenia na co dzień.

Co najmniej 50% tego produktu to mieszanka materiałów pochodzących z recyklingu i surowców odnawialnych.";Kolor:Night Indigo / White / Collegiate Green:0
IJ0765;Mężczyźni, Akcesoria;Torba Adicolor Classic Festival;88.62;109;null;"Niezależnie od tego, czy wybierasz się na plażę, brunch, czy na nowy, modny festiwal, ta torba adidas Adicolor to idealny wybór, aby zabrać ze sobą wszystkie niezbędne rzeczy. Uniwersalna torba z mocnej tkaniny o splocie płóciennym ma komorę główną na suwak na górze i dodatkową kieszeń na suwak z przodu, w której przechowasz niezbędne drobiazgi. Regulowany, przewieszony przez tułów pasek pozwoli Ci błyskawicznie zmienić look. 

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Black:0
IL5765;Mężczyźni, Akcesoria;Essentials Linear Duffel Bag Extra Small;96.75;119;null;"Wybierz lekki bagaż. Ta bardzo mała torba-worek adidas pomoże Ci przenosić niezbędne drobiazgi w stylu z 3 paskami. Niezależnie od tego, czy wybierasz się do studia, czy na ściankę wspinaczkową duże logo jasno pokazuje, że sport jest tym, co kochasz. Regulowany pasek na ramię zapewni Ci komfort podczas noszenia.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Wonder Clay / White:0
EC3603;Mężczyźni, Akcesoria;Trefoil Baseball Cap;81.26;99.95;null;Czapka-bejsbolówka z idealnie zaokrąglonym daszkiem sprawdzi się w każdej sytuacji. Konstrukcja z wygodnej bawełny jest wykończona dużym, wyszywanym logo Trefoil na środku z przodu. Regulowany pasek z tyłu umożliwia indywidualne dopasowanie.;Kolor:Black / White:0
DT2628;Mężczyźni, Akcesoria;Plecak Classic Badge of Sport;96.75;119;null;Mocny, klasyczny plecak o dużej pojemności to idealny wybór do szkoły, pracy czy na zajęcia sportowe. Model ma przednią kieszeń na suwak, w której schowasz potrzebne drobiazgi i wsuwaną kieszeń boczną na bidon. Wewnętrzna przegroda sprawia, że jest tu miejsce na laptopa. Regulowane, wyściełane szelki ułatwiają noszenie.;Kolor:Black / Black / White:0
IN9367;Mężczyźni, Akcesoria;Piłka Fussballiebe League;145.53;179;null;"Wnieś nieco stylu piłkarskiej elity do meczów i sesji treningowych. Ta piłka adidas League łączy bezszwową konstrukcję TSBE z wytrzymałym, butylowym pęcherzem, gwarantując niezawodną wydajność na boisku. Kolorowa grafika wyróżniająca się na powierzchni nawiązuje do oficjalnej piłki meczowej najważniejszego międzynarodowego turnieju w Europie.

Model zawiera co najmniej 20% materiałów z odzysku, co pozwala uniknąć dużego wpływu na środowisko, jaki ma produkcja nowo powstałych materiałów.";Kolor:White / Black / Glow Blue:0
HB1324;Mężczyźni, Akcesoria;Power VI Backpack;145.53;179;null;"Przenoszenie rzeczy na siłownię możesz potraktować jako dodatkowe ćwiczenie. Spakuj wszystko, co potrzebne do tego plecaka adidas i ruszaj, ciesząc się wygodą. Kompresyjne paski sprawiają, że ciężar równomiernie się rozkłada, a liczne przegrody oznaczają porządek. Jest nawet przegroda na laptopa, jeśli jedziesz do pracy po treningu.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów pochodzących z recyklingu, co stanowi tylko jedno z naszych rozwiązań, które mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Black / White:0
HC7263;Mężczyźni, Akcesoria;Power VI Backpack;129.27;159;null;"Przenoszenie rzeczy na siłownię możesz potraktować jako dodatkowe ćwiczenie. Spakuj wszystko, co potrzebne do tego plecaka adidas i ruszaj, ciesząc się wygodą. Kompresyjne paski sprawiają, że ciężar równomiernie się rozkłada, a liczne przegrody oznaczają porządek. Jest nawet przegroda na laptopa, jeśli jedziesz do pracy po treningu.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów pochodzących z recyklingu, co stanowi tylko jedno z naszych rozwiązań, które mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Shadow Navy / Altered Blue:0
IB9388;Mężczyźni, Akcesoria;Mid Cut Crew Socks 3 Pairs;52.8;64.95;null;Mówi się, że skarpetki były kiedyś wyznacznikiem statusu społecznego i bogactwa. Z trzema parami skarpetek o długości do pół łydki poczujesz się jak ktoś z wyższej klasy. Jedne do pokazania, drugie do noszenia i jedne do zagubienia w pralce.;Kolor:Crystal White / Wonder White / Shadow Red:0
IJ5052;Mężczyźni, Akcesoria;Plecak Monogram Classic;137.4;169;null;"Zrób wrażenie dzięki plecakowi adidas Monogram. Stonowany kolorystycznie nadruk z logo Trefoil podkręci Twój codzienny look. Regulowane szelki zapewniają wygodę noszenia, a warstwa zewnętrzna z tkaniny o splocie płóciennym i mocna, poliestrowa podszewka sprawiają, że model jest gotowy do codziennego użytku. Zapinana na suwak komora główna z przegrodą na laptopa pomieści duże rzeczy, a szereg łatwo dostępnych kieszeni pozwoli Ci uporządkować rzeczy według własnych potrzeb. Gdziekolwiek się wybierasz, ten model jest idealnym, funkcjonalnym dodatkiem.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Black:0
HM9107;Mężczyźni, Akcesoria;Essentials Logo Duffel Bag Extra Small;96.75;119;null;"Skarpetki, buty, koszulki, szorty ― spakuj wszystkie potrzebne rzeczy do gładkiej torby adidas. Schowaj drobiazgi do kieszeni na suwak, aby nie trzeba było przerzucać przepoconych ubrań treningowych w poszukiwaniu kluczy. Łatwy do czyszczenia, powlekany materiał chroni zawartość przed kurzem i brudem.

Ten produkt jest wykonany z Primegreen, linii wysokiej jakości materiałów pochodzących z recyklingu.";Kolor:Bliss Pink / Grey Four / White:0
IC1301;Mężczyźni, Akcesoria;Linear Crew Cushioned Socks 3 Pairs;40.61;49.95;null;"Skarpety adidas do łydki są klasyczne i wygodne. Mają sportowe, ściągaczowe mankiety, które utrzymują je na miejscu, oraz amortyzację w piętach i palcach. Wybierz zestaw trzech par, aby przygotować się na trening i weekend.

Co najmniej 50% tego produktu to mieszanka materiałów pochodzących z recyklingu i surowców odnawialnych.";Kolor:Black / White:0
HZ4168;Mężczyźni, Akcesoria;Tiro Club Ball;81.26;99.95;null;Klasyczna piłka adidas Tiro Club jest idealnym towarzyszem, którego możesz zabrać wszędzie i dzięki któremu zawsze jesteś przygotowany na boisko treningowe. Model stworzony z myślą o miękkim kontakcie ma dużą trwałość, która doskonale sprawdza się podczas rozgrywek na poziomie podstawowym, spontanicznych meczów w parku lub szlifowania umiejętności. Szyta maszynowo konstrukcja i butylowy pęcherz sprawiają, że model jest gotowy do akcji, gdziekolwiek jesteś.;Kolor:White / Royal Blue:0
II0745;Mężczyźni, Akcesoria;Czapka Adicolor Cuff Knit;104.88;129;null;"Powitaj jesień w dobrym stylu. Gotowa na chłodniejsze dni czapka beanie adidas zapewni Ci komfort, ciepło i zachęci do wyjścia na dwór. Design z mankietami prezentuje 3 paski z tyłu i ponadczasowe logo Trefoil z przodu. Model z mieszanki bawełny i akrylu jest miękki i elastyczny, dzięki czemu zapewnia idealne dopasowanie. 

Jesteśmy partnerem organizacji Better Cotton, dążącej do podniesienia standardów uprawy bawełny na świecie. Better Cotton przyczynia się do polepszenia warunków pracy osób zajmujących się produkcją bawełny i poprawy stanu środowiska, w którym jest ona uprawiana, co oznacza lepszą przyszłość sektora bawełnianego. 

Bawełna Better Cotton jest pozyskiwana poprzez model łańcucha dostaw oparty na równowadze ilości. Oznacza to, że Better Cotton nie da się fizycznie powiązać z produktami końcowymi. Farmerzy Better Cotton korzystają jednak z popytu na bawełnę Better Cotton w ilościach odpowiadających tym, które „pozyskujemy”. 

Więcej informacji można znaleźć pod adresem: bettercotton.org/learnmore";Kolor:Black:0
IQ3682;Mężczyźni, Akcesoria;Piłka Fussballiebe Pro;568.29;699;null;"Poczuj magiczny dreszczyk międzynarodowego futbolu na najwyższym poziomie. Powitaj nową oficjalną piłkę meczową Euro 2024, Fussballiebe Pro.

Ruszaj na największą piłkarską scenę w Europie, grając piłką wykonaną z wysokiej jakości materiałów, które zapewniają doskonałą wydajność na boisku. Innowacyjna, wytłaczana konstrukcja została zaprojektowana z myślą o dokładności, a bezszwowa, zgrzewana termicznie konstrukcja zapewnia precyzyjną kontrolę. Śmiała grafika czerpie inspirację z barw 24 krajów uczestniczących w programie, przywołując prawdziwe poczucie zachwytu, które daje ta piękna gra.";Kolor:White / Black / Glow Blue:0
H45602;Mężczyźni, Akcesoria;Power 5 Backpack;121.14;149;null;Poczuj moc sportowego designu. Plecak adidas Power 5 jest stworzony z myślą o Twoim aktywnym życiu spod znaku 3 pasków.  Przestronny i mocny łatwo pomieści wszystkie rzeczy potrzebne danego dnia, aby można było komfortowo pozostać w ruchu.;Kolor:Crew Navy / White:0
IL5815;Mężczyźni, Akcesoria;Power VI Backpack;145.53;179;null;"Przenoszenie rzeczy na siłownię możesz potraktować jako dodatkowe ćwiczenie. Spakuj wszystko, co potrzebne do tego plecaka adidas i ruszaj, ciesząc się wygodą. Kompresyjne paski sprawiają, że ciężar równomiernie się rozkłada, a liczne przegrody oznaczają porządek. Jest nawet przegroda na laptopa, jeśli jedziesz do pracy po treningu.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 60% materiałów pochodzących z recyklingu, co stanowi tylko jedno z naszych rozwiązań, które mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Bright Royal / Black / White:0
HZ3045;Mężczyźni, Akcesoria;Czapka Big Tonal Logo Baseball;96.75;119;null;Chcesz zyskać minimalistyczny look? Ta czapka bejsbolówka adidas zadba o twoje potrzeby. Model z bawełnianego diagonalu jest miękki i wygodny w noszeniu przez cały dzień. Regulowany pasek z tyłu umożliwia indywidualne dopasowanie. Lekko wygięty daszek oznacza, że jesteś w gotowości do akcji od razu po założeniu.;Kolor:Black:0
CZ9556;Mężczyźni, Akcesoria;Pompka;48.74;59.95;null;Nie pozwól, aby niedopompowana piłka popsuła całą zabawę. Na boisku od rozgrywek pięciooobowych, na boisku treningowym czy boisku głównym ta pompka daje gwarancję, że Twoja piłka nie straci powietrza. Ma dwufunkcyjny design, który pompuje piłkę zarówno, gdy wdmuchujesz powietrze, jak i podczas odciągania.;Kolor:Red / White / Solar Red:0
GN2051;Mężczyźni, Akcesoria;Street Waist Bag;65.0;79.95;null;Expand upon your streetwear style with this adidas waist bag. It gives you a convenient, hands-free spot to store your on-the-go essentials, so you can avoid adding bulk or weight to your pockets. The nylon weave material has a definite sporty feel that adds a casual, cool vibe to your look.;Kolor:Black / Black / Black:0
IA0966;Mężczyźni, Akcesoria;Piłka EPP Club;73.13;89.95;null;Zbierz znajomych i przygotuj się do gry. Gładka warstwa zewnętrzna tej piłki adidas zapewnia miękki kontakt z piłką, dzięki czemu jest doskonała dla drużyn na każdym poziomie zaawansowania. Szyta maszynowo konstrukcja jest trwała, a butylowy pęcherz pomaga utrzymać ciśnienie powietrza i kształt. To wszystko, czego potrzebujesz podczas kolejnych weekendowych rozgrywek.;Kolor:Royal Blue / Red:0
IL5012;Mężczyźni, Akcesoria;Skarpety Graphic Crew 5 Pairs;121.14;149;null;"Nie zostawiaj stóp w tyle, jeśli chodzi o styl. Te skarpety adidas do łydki z grafiką mają pięć wariantów w opakowaniu, dzięki czemu możesz cieszyć się różnymi opcjami na cały tydzień. Detale z logo Trefoil łączą się z akcentami z 3 paskami, tworząc nową odsłonę sportowego looku.

Ten produkt został wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 40% materiałów z odzysku, co jest tylko jednym z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:White / Black / Better Scarlet:0
